ID,Parcel ID,Address,County,State,Sale Date,Sale Price,Parcel  Class ,Year  Built ,Square Ft ,Price Per  Square Ft ,lat,long
903,01113 004064,1016 NW DIXON DR,Hall County,GA,1/11/2022,"$705,000.00 ",Residential,1972,3070,$229.64 ,34.3071952,-83.845168
904,08031 002003,3727 PLEASANT HILL DR,Hall County,GA,1/11/2022,"$205,200.00 ",Residential,1962,1008,$203.57 ,34.2562736,-83.8824816
905,08041A000059,3730 OLD FLOWERY BRANCH RD,Hall County,GA,1/11/2022,"$160,000.00 ",Residential,1981,1024,$156.25 ,34.2532158,-83.8879463
906,01111 001065,1533 NW PATTEN DR,Hall County,GA,1/11/2022,"$285,000.00 ",Residential,1964,1758,$162.12 ,34.3180617,-83.8455409
907,08031 004016,4614 SW BAGWELL DR,Hall County,GA,1/11/2022,"$390,000.00 ",Residential,2015,2521,$154.70 ,34.2562399,-83.8779067
908,08042A000245,5137 TIMBER HILLS WAY,Hall County,GA,1/11/2022,"$230,000.00 ",Residential,2006,1264,$181.96 ,34.243788,-83.889458
909,15030H000069,2770 ROCKCLIFF CT,Hall County,GA,1/11/2022,"$237,000.00 ",Residential,1998,1198,$197.83 ,34.2167003,-83.795561
910,10030 000007,5311 W G ROBINSON RD,Hall County,GA,1/11/2022,"$209,950.00 ",Residential,1998,0,$0.00 ,34.3917846,-83.9396172
911,11039 000019,6101 OLD HOWSER MILL RD,Hall County,GA,1/11/2022,"$300,000.00 ",Residential,1993,1296,$231.48 ,34.4195738,-83.8664574
912,08062 001115,4902 SUNRISE WAY,Hall County,GA,1/10/2022,"$291,000.00 ",Residential,1983,1588,$183.25 ,34.265441,-83.9251098
913,08112 026001,5627 CHURCH ST,Hall County,GA,1/10/2022,"$1,100,000.00 ",Residential,2004,1034,$191.10 ,34.1840182,-83.9268888
914,01115A000042,1532 NW BLUFF VALLEY CIR,Hall County,GA,1/10/2022,"$243,900.00 ",Residential,2021,1514,$161.10 ,34.299447,-83.864957
915,07355 003007,3073 LEE CIR,Hall County,GA,1/10/2022,"$509,000.00 ",Residential,1996,2011,$253.11 ,34.1617087,-83.9970549
916,15029C000068,4534 HOLLY FOREST DR,Hall County,GA,1/10/2022,"$482,000.00 ",Residential,1991,3233,$149.09 ,34.1950312,-83.8051374
917,15028J000118,1310 WATERMAN QUARTER PT,Hall County,GA,1/10/2022,"$430,000.00 ",Residential,2003,2682,$160.33 ,34.1607376,-83.8039767
918,15047 000340,5810 CLIFF VALLEY WAY,Hall County,GA,1/10/2022,"$525,000.00 ",Residential,2005,2642,$198.71 ,34.1429259,-83.9197908
919,00031 006010,11 DEAN ST,Hall County,GA,1/10/2022,"$157,500.00 ",Residential,1900,2680,$58.77 ,34.2837023,-83.8199987
920,00053 005003,1 GEORGIA AVE,Hall County,GA,1/10/2022,"$160,000.00 ",Residential,1900,1752,$91.32 ,34.2817533,-83.8214678
921,15046 000039D,5247 HOG MOUNTAIN RD,Hall County,GA,1/10/2022,"$270,000.00 ",Residential,2017,2016,$0.00 ,34.1618795,-83.9251638
922,15047 000918,6902 TRAILING IVY WAY,Hall County,GA,1/10/2022,"$382,500.00 ",Residential,2014,2272,$168.35 ,34.1524766,-83.8988535
923,10011D000021,6156 TIMBERIDGE DR,Hall County,GA,1/10/2022,"$425,000.00 ",Residential,2015,1500,$283.33 ,34.3915453,-83.9715117
924,10114 000188,3493 MILLERS PL,Hall County,GA,1/10/2022,"$314,000.00 ",Residential,1987,1928,$162.86 ,34.3616221,-83.8655463
925,11037 000120,4438 FLAGSHIP DR,Hall County,GA,1/10/2022,"$1,810,000.00 ",Residential,2007,3928,$460.79 ,34.3985845,-83.8689452
926,15039S000053,7005 CHERRY BLOSSOM LN,Hall County,GA,1/10/2022,"$522,000.00 ",Residential,2015,2904,$179.75 ,34.1386597,-83.8527278
927,15015D000144,3613 AMBER PTE,Hall County,GA,1/7/2022,"$130,500.00 ",Residential,1990,1016,$128.44 ,34.2471496,-83.7093848
928,15022J000052,3204 SE LILAC CREEK TRL,Hall County,GA,1/7/2022,"$342,000.00 ",Residential,2018,2748,$124.45 ,34.276005,-83.766823
929,15022J000052,3204 SE LILAC CREEK TRL,Hall County,GA,1/7/2022,"$342,000.00 ",Residential,2018,2748,$124.45 ,34.276005,-83.766823
930,15044C000180,3865 DEATON RD,Hall County,GA,1/7/2022,"$235,000.00 ",Residential,1995,1135,$207.05 ,34.2032297,-83.8623989
931,08156 002038,3635 BOGAN SPRINGS DR,Hall County,GA,1/7/2022,"$900,000.00 ",Residential,2015,3413,$263.70 ,34.1309531,-83.9487494
932,08167 006017,6041 BLACKBERRY LN,Hall County,GA,1/7/2022,"$960,000.00 ",Residential,1976,1669,$575.19 ,34.1640142,-83.9769271
933,10071 000076,2719 OLD DAWSONVILLE HWY,Hall County,GA,1/7/2022,"$185,000.00 ",Residential,1973,1420,$130.28 ,34.341149,-83.907193
934,01030 005001,613 SW DAVIS ST,Hall County,GA,1/7/2022,"$210,000.00 ",Residential,1949,1388,$151.30 ,34.2868981,-83.8249073
935,01073 004014,297 NW WOODLAND DR,Hall County,GA,1/7/2022,"$350,000.00 ",Residential,1972,1549,$225.95 ,34.3202981,-83.8375866
936,10057 000046,4205 LEDAN EXT,Hall County,GA,1/7/2022,"$285,000.00 ",Residential,1987,1912,$149.06 ,34.361472,-83.9117307
937,15004 000220,5635 HAWTHORN DR,Hall County,GA,1/7/2022,"$299,900.00 ",Residential,2019,1368,$219.23 ,34.3238871,-83.6672773
938,10016 000074,6630 WESTERLY LN,Hall County,GA,1/7/2022,"$890,000.00 ",Residential,2007,2820,$315.60 ,34.3521577,-83.9659512
939,08021 001457,3759 SW GOLDEN LEAF PT,Hall County,GA,1/7/2022,"$360,000.00 ",Residential,2015,1406,$256.05 ,34.2785134,-83.8957699
940,08065 000285,5119 WATCHMANS CV,Hall County,GA,1/7/2022,"$434,920.00 ",Residential,2021,2865,$151.80 ,34.2417325,-83.9101313
941,15026C000107,4483 CANEY FORK CIR,Hall County,GA,1/7/2022,"$370,000.00 ",Residential,2005,2297,$161.08 ,34.158886,-83.7853197
942,15044 000279,4740 CARDINAL RIDGE WAY,Hall County,GA,1/7/2022,"$735,000.00 ",Residential,2007,4494,$163.55 ,34.1808846,-83.8833718
943,00056 001030,921 BLACK DR,Hall County,GA,1/7/2022,"$195,000.00 ",Residential,1995,1124,$173.49 ,34.2885164,-83.8089924
944,11003 000003,6210 DAHLONEGA HWY,Hall County,GA,1/7/2022,"$833,000.00 ",Residential,2007,4245,$196.23 ,34.4819377,-83.8378973
945,12127 000074,8625 DRAKE DR,Hall County,GA,1/7/2022,"$497,900.00 ",Residential,2021,2669,$186.55 ,34.4593921,-83.7154149
946,08032 000008H,4026 HOLIDAY LN,Hall County,GA,1/7/2022,"$224,900.00 ",Residential,1965,1261,$178.35 ,34.2566473,-83.8886806
947,15006C000044,5480 MORGAN MANOR CT,Hall County,GA,1/7/2022,"$240,000.00 ",Residential,2002,1296,$185.19 ,34.3732636,-83.6724703
948,15042 000223,5529 RACCOON HOLW,Hall County,GA,1/7/2022,"$605,000.00 ",Residential,2019,2926,$206.77 ,34.141735,-83.8705156
949,10052A002021,4924 FOREST DR,Hall County,GA,1/7/2022,"$150,000.00 ",Residential,1976,1372,$109.33 ,34.3889819,-83.9327218
950,10152 000029,3774 NEWPORT DR,Hall County,GA,1/6/2022,"$360,000.00 ",Residential,1986,1594,$225.85 ,34.3648443,-83.7982973
951,15047 000167,7896 KEEPSAKE LN,Hall County,GA,1/6/2022,"$388,500.00 ",Residential,2004,2388,$162.69 ,34.1366767,-83.9033235
952,15012C000007,4611 TURNING LEAF DR,Hall County,GA,1/6/2022,"$237,000.00 ",Residential,2002,1094,$216.64 ,34.2345399,-83.7008368
953,08139 003001C,6076 ATLANTA HWY,Hall County,GA,1/6/2022,"$285,000.00 ",Residential,1955,1423,$200.28 ,34.1628108,-83.9471572
954,09032 000016,7785 BILL WILSON RD,Hall County,GA,1/6/2022,"$325,000.00 ",Residential,2021,1860,$174.73 ,34.445609,-83.652658
955,15007A000042A,5516 LULA RD,Hall County,GA,1/6/2022,"$240,000.00 ",Residential,1950,2416,$99.34 ,34.3798587,-83.6797812
956,15029 000028C,4811 SHERMAN ALLEN RD,Hall County,GA,1/6/2022,"$320,000.00 ",Residential,1986,1832,$174.67 ,34.1857849,-83.7947111
957,01115A000043,1534 NW BLUFF VALLEY CIR,Hall County,GA,1/6/2022,"$240,000.00 ",Residential,2021,1514,$158.52 ,34.299504,-83.864945
958,01081 005005,1486 NE ROBINHOOD TRL,Hall County,GA,1/6/2022,"$285,000.00 ",Residential,1967,1693,$168.34 ,34.3130853,-83.8119353
959,01115A000045,1538 NW BLUFF VALLEY CIR,Hall County,GA,1/6/2022,"$243,900.00 ",Residential,2021,1514,$161.10 ,34.299618,-83.864922
960,12031 003001B,5280 CLEVELAND HWY,Hall County,GA,1/6/2022,"$290,000.00 ",Residential,1991,1350,$214.81 ,34.4492142,-83.8020284
961,08149 000102,6509 VISTA GLN,Hall County,GA,1/6/2022,"$412,000.00 ",Residential,1998,2848,$144.66 ,34.1681607,-83.95845
962,01075A000019,1235 NE RIVERSIDE DR,Hall County,GA,1/6/2022,"$165,000.00 ",Residential,1969,928,$177.80 ,34.3199273,-83.8271084
963,01115A000044,1536 NW BLUFF VALLEY CIR,Hall County,GA,1/6/2022,"$236,400.00 ",Residential,2021,1514,$156.14 ,34.299561,-83.864934
964,08100 001004E,5763 JIM CROW RD,Hall County,GA,1/5/2022,"$169,000.00 ",Residential,1976,1343,$125.84 ,34.2122588,-83.9299915
965,10081 000089,4124 GREENWOOD DR,Hall County,GA,1/5/2022,"$245,000.00 ",Residential,1994,1166,$210.12 ,34.3602698,-83.8912166
966,08150 001030,6133 GLEN OAK DR,Hall County,GA,1/5/2022,"$343,000.00 ",Residential,2001,1709,$200.70 ,34.1612175,-83.9499694
967,15022J000268,3143 SE LEGACY GLEN PATH,Hall County,GA,1/5/2022,"$278,000.00 ",Residential,2016,1539,$180.64 ,34.2792188,-83.7620113
968,10160 000015,3187 VENUE DR,Hall County,GA,1/5/2022,"$1,160,000.00 ",Residential,1996,1916,$605.43 ,34.3560174,-83.7873308
969,08161A000022,6467 MILLSTONE COVE DR,Hall County,GA,1/5/2022,"$487,000.00 ",Residential,2004,2719,$179.11 ,34.1710566,-83.9695687
970,08161A000022,6467 MILLSTONE COVE DR,Hall County,GA,1/5/2022,"$487,000.00 ",Residential,2004,2719,$179.11 ,34.1710566,-83.9695687
971,10145 000079,3649 ROCKY FORD TER,Hall County,GA,1/4/2022,"$350,000.00 ",Residential,1997,2521,$138.83 ,34.3736008,-83.8019247
972,1.50E+12,4630 QUAIL POINTE DR,Hall County,GA,1/4/2022,"$222,000.00 ",Residential,1991,1438,$154.38 ,34.177963,-83.899909
973,10098 000090,3834 COVERED BRIDGE PL,Hall County,GA,1/4/2022,"$280,500.00 ",Residential,1995,1640,$171.04 ,34.3681679,-83.8884845
974,15036D000229,4121 SW VILLAGE PRESERVE WAY,Hall County,GA,1/4/2022,"$375,000.00 ",Residential,2008,3133,$119.69 ,34.2266973,-83.8420196
975,15039 000311,6221 RIVERVIEW PKWY,Hall County,GA,1/4/2022,"$390,000.00 ",Residential,2012,2794,$139.58 ,34.1255562,-83.8370894
976,07332 001092,2550 ENCHANTRESS WAY,Hall County,GA,1/4/2022,"$979,000.00 ",Residential,2019,3528,$277.49 ,34.1491382,-84.0052158
977,10037 000073,3548 LAKE RIDGE DR,Hall County,GA,1/4/2022,"$914,000.00 ",Residential,2003,4292,$212.95 ,34.3287168,-83.9357622
978,10139 000083,3058 SCENIC DR,Hall County,GA,1/4/2022,"$785,000.00 ",Residential,1989,3551,$221.06 ,34.363943,-83.815766
979,08026 000255,3131 SW CAMPUS POINTE CIR,Hall County,GA,1/4/2022,"$200,000.00 ",Residential,2006,1234,$162.07 ,34.2428106,-83.8576269
980,01074 001017M,1179 NE RIVERSIDE TER,Hall County,GA,1/4/2022,"$190,000.00 ",Residential,2002,1200,$158.33 ,34.317867,-83.828964
981,08032 000006R,3922 GAIL DR,Hall County,GA,1/4/2022,"$200,000.00 ",Residential,1968,1539,$129.95 ,34.2606747,-83.8857522
982,12042 000013,5621 COTTAGE LN,Hall County,GA,1/4/2022,"$190,000.00 ",Residential,1995,1144,$166.08 ,34.4592353,-83.7937368
983,08005 000192,2504 PEMMICAN RUN,Hall County,GA,1/3/2022,"$567,000.00 ",Residential,1999,1887,$300.48 ,34.2946473,-83.8690663
984,08169 001035,175 SLATE DR,Hall County,GA,1/3/2022,"$1,030,000.00 ",Residential,2007,4437,$232.14 ,34.1424756,-83.9734754
985,09101A000124,4044 SKYLINE DR,Hall County,GA,1/3/2022,"$230,000.00 ",Residential,1999,1035,$222.22 ,34.3744351,-83.7499388
986,15005 000129,5860 HENSLEY RD,Hall County,GA,1/3/2022,"$350,000.00 ",Residential,2007,1872,$186.97 ,34.332411,-83.6598092
